,,,87.67
8.02,41.92,,
26.92,62.44,1011.09,70.8
25.08,,1011.8,71.98
8.83,,1014.9,
26.6,,,
,66.75,1018.48,
22.83,,1005.51,83.93
17.63,40.55,1002.27,
33.37,71.37,1003.75,45.26
6.17,40.07,1013.7,58.99
,,1010.44,70.23
,42.86,1032.16,71.53
22.18,59.8,,
11.05,,1016.55,87.08
31.38,68.27,1006.79,52.79
,,1009.28,
27.55,63.13,1012.92,71.29
28.94,68.67,1005.39,75.24
,44.68,1022.51,
,43.14,,73.99
5.21,35.79,1012.44,94.35
28.73,68.3,1016.53,
,69.94,1004.92,68.68
13.31,42.18,,83.94
13.02,45.51,1015.24,80.05
28.48,54.2,1013.14,49.51
16.47,38.01,,72.29
12.19,41.17,1019.43,
29.11,74.78,1009.6,56.93
31.61,,1008.11,47.96
24.94,,1014.3,75.34
25.57,65.46,1014.81,38.58
27.4,,,
,43.67,1012.86,94.01
,58.79,1015.85,
24.13,,,40.13
,,1018.93,82.68
,,1015.47,79.38
,37.14,1012.74,73.48
27.3,56.85,1011.66,36.09
28.44,74.93,,52.0
29.87,,1001.08,
26.04,74.67,1016.68,81.2
18.12,58.95,,
,69.89,1015.29,82.01
17.62,,1021.01,
,57.19,1007.82,
,68.24,,42.67
13.09,39.85,,58.42
9.0,40.78,,
,41.04,,64.81
,61.5,1008.43,
21.28,,1010.29,
26.13,,1013.5,47.67
,40.71,1020.3,86.64
,,1005.52,58.16
,,,47.85
23.55,73.18,1011.85,87.97
23.96,47.43,1008.38,63.55
31.37,74.87,,56.58
18.53,,1010.26,97.8
24.58,,1014.96,
16.78,39.63,,87.91
22.67,68.08,,66.59
5.15,,1025.34,95.84
14.38,40.1,,81.23
,69.89,,51.25
10.1,41.79,1019.36,78.07
19.29,50.16,,97.78
,60.75,,65.91
28.55,,,67.26
,,1000.07,65.47
,41.92,,91.23
,68.27,,
,68.67,1006.74,
,72.24,,67.6
,70.04,1011.18,
10.8,41.62,,
23.32,69.13,1010.75,91.84
25.2,61.08,1013.04,74.28
15.5,,1016.24,78.13
,61.87,1009.65,
14.14,39.82,1012.46,81.15
13.17,,1012.82,72.76
14.73,58.2,1019.45,82.48
,42.32,,90.56
20.61,60.1,,80.57
,74.22,1010.15,79.83
22.35,63.94,1010.32,93.02
27.46,,1012.39,66.09
11.64,41.39,,83.4
,71.25,1000.5,
34.48,74.34,,42.61
24.29,57.5,1014.85,
,,1016.73,87.7
,44.34,,51.69
21.19,50.16,,84.27
,75.23,1011.12,55.01
3.21,38.44,1017.11,84.86
30.36,69.04,1009.6,58.73
15.0,,1015.57,64.82
22.19,62.96,1019.54,67.96
,69.51,1012.45,46.59
23.85,,1005.9,
21.36,59.54,1007.99,92.62
13.98,41.79,1010.6,83.84
17.44,44.89,1009.9,80.54
26.39,49.16,,
24.92,,,36.53
15.14,39.72,1002.96,72.52
5.62,41.31,1001.37,89.16
15.75,39.16,1016.31,
,40.64,1020.64,89.26
7.81,,1023.32,82.08
13.87,41.74,1021.42,64.02
14.42,,1011.76,76.03
29.1,77.95,1010.01,71.48
,75.6,1018.48,56.07
27.27,72.58,1009.25,
,71.73,1010.13,70.54
23.97,44.57,1007.35,62.71
25.09,57.43,1013.2,70.42
11.3,40.55,1005.97,97.99
23.47,,,88.83
28.13,56.9,1007.17,
14.79,,,92.04
21.59,,1011.18,57.21
24.38,,1015.17,68.96
,,1004.84,
31.18,69.04,,
,70.04,1011.09,83.35
,40.66,,89.62
8.16,39.72,,82.11
23.01,,1009.86,64.53
26.16,,,73.22
23.46,59.27,,79.79
16.39,52.75,1024.42,54.61
,36.18,,61.44
,69.45,1014.04,71.19
17.23,,,81.55
28.27,66.56,1007.36,
12.27,41.17,,58.1
23.6,48.98,1015.41,
,,1017.0,97.13
28.26,72.43,1006.68,
,58.46,1016.34,
11.74,,,90.57
28.05,,1006.73,64.42
29.9,64.79,1016.9,48.24
14.77,,1020.56,80.27
12.93,45.51,1015.27,87.27
,45.01,,93.16
18.64,67.71,1003.84,89.63
10.27,40.64,,84.6
27.08,,,
10.59,41.54,1019.94,
22.61,,1005.69,76.74
25.48,58.95,,51.16
,51.3,1012.03,92.46
10.03,,1014.55,
23.75,,1013.21,76.01
,43.67,,77.04
,74.99,1007.22,84.55
25.81,66.51,1016.53,
20.79,57.32,1012.47,70.09
,56.65,1020.82,71.54
26.16,,,68.77
,,1018.4,
30.52,71.77,1006.22,56.4
25.0,59.43,1007.84,68.91
21.16,50.66,1014.13,72.77
22.89,73.11,1006.66,73.11
6.65,,1014.01,87.6
24.24,71.58,1010.15,91.14
24.42,,1002.04,
,44.2,1020.02,78.78
23.83,,1002.04,64.78
28.79,68.51,1013.02,62.84
14.87,,,57.7
,41.01,1020.35,
22.49,61.27,1019.6,57.1
4.89,45.87,,99.35
10.76,40.78,1023.81,
,,,
,,1002.45,68.88
29.1,73.4,1011.35,57.31
5.98,,1017.27,84.86
21.99,,1011.77,74.04
25.09,71.58,1010.17,86.01
30.35,69.51,,39.24
7.28,,,87.56
21.08,46.93,,63.33
16.34,41.16,,75.52
,,,88.22
15.75,,1015.91,69.58
21.9,,,60.48
24.57,,1004.44,83.15
19.95,50.59,1016.11,
13.66,40.55,1005.46,96.02
21.73,61.45,1010.27,91.59
15.07,50.88,1014.33,
,,1012.06,70.69
30.69,69.89,1013.9,
21.91,58.62,1015.95,
8.77,40.77,1011.54,
,52.75,1022.32,75.4
14.57,37.86,1022.44,
34.53,73.03,,36.74
20.86,,1010.24,76.64
,71.25,1001.9,96.45
24.65,64.63,1020.52,53.45
30.15,67.32,1013.83,32.8
,,,78.5
,40.81,1016.19,
,49.69,,
,,1003.79,66.19
28.76,60.23,1010.03,
,70.72,1009.7,
,41.17,1019.48,58.71
,71.14,1010.02,66.39
,63.09,1019.22,80.2
,59.87,1019.08,
22.97,,1021.0,70.61
13.17,38.91,,74.47
,41.16,1020.49,75.09
30.34,68.08,1010.85,49.4
,,1006.24,77.86
12.6,41.74,1022.13,67.89
18.81,49.15,,67.09
20.17,58.12,1015.41,
,41.26,1009.05,
24.55,,1015.36,62.45
12.77,,,
29.5,72.86,,
7.26,41.22,1014.86,
15.74,71.14,1019.65,
21.79,58.2,1017.21,66.74
9.18,39.42,1025.41,69.46
20.24,58.41,,99.59
,51.19,1009.38,79.72
16.63,,,72.02
21.46,,1009.23,86.58
21.06,62.91,,75.52
28.86,73.4,1011.37,
26.6,,1012.35,
13.67,44.92,,
18.1,,1015.47,82.47
22.59,,1005.11,92.62
,70.98,1007.82,
22.25,59.8,1016.79,69.02
30.38,,1007.44,
,40.55,1000.47,72.03
16.58,44.68,1021.5,83.38
11.72,40.92,,
23.25,,,59.64
10.23,41.46,1020.45,
,48.6,1002.54,68.45
5.48,40.07,1019.63,
23.74,49.21,1012.78,42.5
27.22,66.49,,
18.83,,1016.85,87.16
,67.9,,29.86
24.77,,,80.57
,74.33,,73.34
,52.36,1014.1,
,,,75.02
27.35,69.48,1008.51,65.81
,,1015.47,76.96
22.49,,1009.75,76.43
12.04,40.1,1014.42,89.65
27.39,69.14,1008.82,78.35
,50.32,1008.51,84.62
,40.02,1031.58,71.19
,,1008.1,64.83
,40.05,1015.91,89.4
22.31,70.32,1009.22,89.53
12.57,43.8,1023.2,
14.57,,1008.92,69.16
,,,88.05
15.14,37.85,,
24.29,62.91,,65.85
,39.52,,77.19
14.85,44.63,1020.67,75.76
7.89,39.37,1016.28,84.66
14.04,40.56,1018.4,
,,1009.31,64.06
14.07,46.18,1017.77,
18.23,45.01,,
22.99,61.02,1009.88,
16.3,,,73.45
27.37,72.58,1008.16,
,59.27,,
,,,81.89
16.63,53.82,1015.18,66.09
,36.08,1022.31,83.51
22.69,54.2,1012.92,
,67.25,1017.99,74.27
,,1011.29,
23.15,66.48,1003.71,
27.35,77.95,1017.43,73.36
13.8,,1023.99,
,38.06,,83.47
33.82,72.29,,46.95
,47.83,1006.43,
17.8,46.48,1007.27,81.31
,52.84,1006.28,
15.36,41.35,1002.4,91.67
8.42,,,82.15
20.25,63.91,1009.27,97.97
11.6,39.96,1011.65,80.79
13.95,,1019.76,
21.99,51.19,1009.19,82.58
28.1,61.02,1011.28,
,39.04,1021.81,86.02
20.04,49.39,1020.62,
17.57,43.7,,
14.43,39.82,,
16.37,54.3,1017.94,
,40.2,1013.19,90.11
10.37,37.5,1013.19,
28.02,71.77,1006.5,72.41
,47.93,1002.46,42.73
16.55,,1022.71,42.73
19.27,,1011.72,83.14
29.25,,1007.18,63.62
19.12,50.16,,
22.07,70.72,1010.52,82.96
26.0,69.89,1015.12,73.06
25.51,67.69,1004.53,80.03
13.83,43.22,,
21.08,63.13,1013.53,98.0
16.74,39.16,1005.68,
21.04,54.2,,
28.97,73.5,1010.47,48.24
17.45,50.9,,83.8
20.82,57.76,1019.15,
,41.17,1020.01,75.14
24.85,,1005.97,95.09
12.69,,1021.62,
18.32,,1012.02,70.0
26.13,79.74,1005.61,
,59.27,,
,70.32,1007.88,47.0
31.7,70.36,1006.26,
10.18,35.76,1019.71,66.7
22.49,62.52,1016.57,
16.98,,,51.77
14.1,,1015.05,78.25
12.27,41.17,1019.41,58.1
,68.3,1014.86,39.1
,43.22,1009.45,
,61.02,1009.78,76.68
,73.18,,
,74.22,1007.93,49.74
21.71,60.77,1017.95,85.07
22.26,60.37,,
27.75,77.24,1007.48,78.37
25.18,,1002.92,60.33
,68.24,,
26.42,,,87.32
10.4,45.01,,
,,1017.98,86.17
12.68,40.69,1014.46,79.77
,62.96,1020.04,59.08
8.9,39.96,,95.46
30.93,71.85,,
30.35,,,
,64.63,,65.16
,,1020.67,
23.18,,1011.56,81.83
32.11,,1010.36,
,,1013.98,47.22
20.32,,1002.0,
29.08,67.79,1010.91,55.96
32.63,73.88,1005.64,52.56
18.32,42.18,1002.27,
14.17,,1007.38,
16.49,49.39,,
,41.67,1012.53,48.86
,51.43,,59.52
10.92,40.92,1021.84,
,71.22,1006.16,45.66
10.05,,,83.71
14.75,40.66,,81.65
18.26,60.95,1016.94,
17.34,44.78,1007.81,56.38
29.91,74.33,1013.22,39.76
16.76,43.77,1012.25,77.95
,,,93.16
29.17,,,61.05
20.32,44.6,1015.16,
23.64,63.31,,
32.09,69.4,,56.91
29.83,62.66,,
,,,
,73.77,1003.13,78.09
,,1018.79,60.79
,50.32,1008.58,85.3
28.9,68.84,1011.64,64.44
10.31,,,88.62
32.31,62.04,,
25.66,,1006.76,
15.93,25.88,1009.45,
8.86,36.71,,79.65
12.45,,1025.63,66.26
25.44,,1000.65,91.89
23.21,58.66,1012.24,65.31
,39.99,1009.3,83.75
,,1015.14,85.38
24.11,68.63,1014.34,45.28
16.0,,1020.5,
25.56,60.32,1016.28,59.84
,,1013.23,88.48
,60.08,1017.95,
19.65,57.85,1011.73,93.89
32.48,62.04,1010.39,
13.73,50.59,,
23.43,,1011.31,
15.18,44.2,,72.45
,,1025.87,
28.96,75.23,1010.88,49.45
15.5,,1019.21,65.21
30.14,,1006.54,
10.69,36.71,,83.28
,58.66,1011.54,
23.25,69.45,,
13.21,40.03,1018.12,82.98
30.88,67.83,1008.97,
26.04,72.43,1006.82,
24.91,64.45,1013.02,42.34
11.98,,1018.59,86.71
,,1018.84,55.72
,58.18,1007.45,
,68.51,,46.78
16.5,,,
12.41,45.87,1004.78,80.02
22.33,59.8,1016.84,67.09
,42.02,,94.76
14.56,,1009.52,
,68.14,1003.99,77.38
,76.86,,69.47
5.96,,1029.4,88.63
35.77,,1006.36,36.31
24.56,60.27,1017.63,
19.7,43.79,1015.93,47.39
19.83,,1013.27,
22.61,50.32,1008.41,79.4
31.88,,1009.25,64.06
21.7,,,91.3
,70.47,1010.44,
26.51,,,57.4
25.2,59.21,1017.54,55.53
13.1,40.03,1017.79,84.48
,73.42,,87.28
25.84,67.83,,59.55
,,1009.2,
29.69,47.93,1002.85,44.76
21.69,,,67.55
10.33,43.99,1020.7,96.68
24.19,65.48,,60.54
8.27,37.7,,73.64
28.15,,,
18.09,48.92,1010.6,
27.18,,1012.17,46.11
23.71,68.63,,46.04
26.76,,1007.64,90.51
19.98,,1021.56,63.89
,72.99,1007.81,
21.09,,1013.03,
21.19,,1019.83,65.22
25.95,73.77,,
,67.69,1005.92,51.58
13.49,43.41,,57.86
,44.89,1010.19,84.61
28.57,69.84,1003.57,66.55
23.48,,1002.7,70.22
31.0,71.77,1006.29,48.56
34.96,68.94,,
,,1015.12,75.1
31.41,64.44,1013.84,49.49
29.97,,1006.09,
,41.04,1021.84,88.56
21.86,64.45,1015.83,63.36
22.41,66.56,1003.3,88.71
,40.55,1019.06,94.11
,,,87.26
12.39,44.58,1016.38,84.95
10.06,39.61,1020.69,69.49
5.01,39.4,1003.69,
24.74,,,90.08
19.31,60.07,1014.86,69.37
,41.14,1027.45,86.11
23.09,69.13,1010.93,90.07
,,,
9.69,40.46,,
13.65,,1026.58,
29.77,67.07,1005.82,
9.2,40.77,1011.88,89.86
,57.19,1008.09,
,51.43,1006.06,63.72
23.27,,1019.05,61.36
,,,
16.83,46.48,1007.21,87.23
23.18,72.99,1009.01,
,,1010.85,55.98
8.95,43.13,1017.56,94.85
26.54,69.34,1009.5,87.18
,62.26,,63.16
,,,77.29
31.54,71.06,1008.4,71.77
,41.92,1030.2,
13.74,,,87.69
23.7,,,
22.35,57.76,,68.18
28.25,71.77,1006.36,67.03
21.96,58.79,1010.51,
28.66,74.93,1014.04,51.26
,,1015.14,
23.09,73.5,1011.4,89.76
,,1007.83,63.31
30.81,,,75.0
22.84,,1005.59,
,77.95,,45.8
24.41,58.59,1012.62,
30.18,,,
28.3,64.33,1011.23,68.88
,64.27,1014.34,82.77
,39.37,,77.92
23.38,,1009.29,
,68.08,1012.65,80.25
26.42,59.39,,66.03
12.07,41.17,1013.54,71.32
23.45,,1010.5,
15.24,48.6,1007.08,86.49
,40.35,1012.11,92.86
10.29,,1017.28,69.13
32.0,,1011.22,46.16
9.6,37.73,1021.87,77.75
25.6,,,67.43
,68.14,1004.02,
19.26,58.46,1015.74,84.64
13.33,38.47,,58.27
,59.21,,
,,1021.97,79.04
,40.73,1017.53,93.47
28.77,75.23,1010.01,59.0
31.68,,1005.29,37.34
10.31,,1012.87,88.71
,41.62,1013.36,95.17
25.6,63.9,1013.16,53.19
19.55,39.39,1013.55,57.82
17.82,65.94,1013.44,88.13
31.97,,1007.03,55.84
28.21,70.8,1010.45,77.92
25.77,59.39,1014.76,69.99
17.54,44.58,,
,58.86,1016.0,67.34
10.2,,1019.56,82.46
,63.77,1013.7,61.13
,54.3,1016.96,68.53
20.9,67.07,1005.43,82.85
14.37,40.56,1021.67,68.18
,50.16,,73.94
,59.22,1013.25,61.2
,46.93,1013.83,44.59
,,1007.2,65.82
18.59,39.54,1008.56,68.61
,50.32,1008.44,86.98
10.95,39.22,,
21.76,47.93,1005.34,86.28
,58.59,,66.14
22.95,45.61,1013.65,73.92
8.49,,1021.05,
7.1,35.77,1015.39,92.1
11.72,40.35,1012.08,83.98
,39.18,1024.19,
11.45,,1017.98,84.64
23.36,59.15,1013.71,
26.2,71.73,,76.14
29.01,,,57.35
,73.17,1009.89,
27.91,,1017.7,
,42.02,1002.08,95.22
12.61,41.79,1015.82,
13.29,71.14,,
23.83,49.21,1012.93,46.79
,,,60.78
23.83,64.15,1020.93,
18.0,43.7,1015.4,61.28
12.65,44.34,1019.4,71.45
29.13,68.3,,37.08
18.49,,1001.9,
16.39,58.59,,90.34
32.96,,1013.56,54.03
,51.19,,94.72
,,1011.1,87.62
,50.32,1008.41,
,39.72,1003.0,64.62
31.98,70.17,,59.42
19.36,44.6,,45.65
23.33,73.18,1012.51,91.29
,,1023.44,60.68
8.57,,1020.18,72.47
25.28,49.5,1013.95,
22.66,68.3,1017.73,86.92
,39.39,1013.18,67.67
18.14,,1003.82,95.69
12.19,40.05,1014.77,84.39
10.11,39.72,1019.1,69.68
,,1017.1,
28.98,,1011.25,72.9
31.93,72.58,1006.9,56.27
13.25,49.83,1008.76,88.21
24.86,60.77,1016.85,
26.33,,1005.86,41.57
12.31,40.64,1020.71,
29.6,67.79,,51.05
15.25,,,
,39.52,1017.95,
5.53,35.79,,94.19
9.01,40.77,1022.37,90.3
,,1019.74,
10.24,,1021.17,94.34
28.36,,1013.34,42.82
,,,84.98
10.5,40.8,1024.06,
33.96,68.94,1006.93,47.39
33.27,,1010.63,
12.17,49.83,,96.44
,,1009.23,46.19
22.36,58.79,1011.77,87.51
,41.66,1009.11,
31.09,64.05,1011.32,
30.21,,1006.82,54.03
27.31,65.12,1016.05,45.98
19.92,63.31,1015.02,82.71
,46.97,1014.22,85.8
31.2,68.24,1005.71,34.84
20.19,62.26,,
8.97,36.24,,90.77
,,1013.34,89.5
,38.91,,91.83
19.8,57.25,1010.84,
26.45,74.33,1013.81,61.7
20.51,63.09,1016.39,
29.71,71.85,1008.81,70.86
,53.16,1013.02,81.95
23.45,70.04,,
6.05,,1027.69,86.93
,45.01,,
6.53,,,91.6
12.61,43.22,1013.41,78.94
15.95,49.25,,
23.33,54.2,1012.47,79.48
23.94,51.95,1008.18,71.87
19.34,64.79,1018.03,
,,1012.34,44.45
,41.23,998.96,
17.57,62.1,,86.14
17.31,44.71,1017.43,
31.16,67.45,,32.25
10.05,,,
10.23,42.07,1017.93,91.1
,42.28,1007.45,77.77
30.74,73.67,,57.89
31.38,71.32,1009.17,60.42
,,1011.8,70.04
3.96,35.47,1016.79,83.81
,43.22,1009.1,
15.28,48.14,1012.55,69.65
16.85,,1005.61,100.1
,,,72.23
,,1007.59,
19.62,58.79,1017.59,87.39
8.79,,1019.5,
,59.15,1013.88,
30.7,71.58,1010.0,
21.19,67.71,1006.65,56.28
14.11,45.08,1023.27,83.22
26.19,65.61,,54.52
32.63,,,
7.67,35.77,,
,63.91,1009.26,99.08
18.83,48.98,,74.23
13.41,40.89,1010.85,89.61
25.24,,1011.3,66.21
,,1008.61,94.27
27.14,71.32,1007.8,87.99
13.21,41.2,1016.63,74.1
25.2,57.5,1015.19,
31.07,73.5,1010.58,43.66
,39.42,,84.42
14.24,,1011.17,70.45
10.62,39.58,1011.9,87.85
,36.66,1026.61,76.16
23.25,63.78,1016.01,72.01
20.76,69.05,1001.89,77.86
6.22,39.33,,
5.18,40.27,1010.84,81.64
30.3,,1006.72,55.13
9.38,44.77,,85.26
29.28,,1013.76,48.05
,63.91,1009.33,
26.52,73.21,1002.3,
,42.85,,86.94
6.76,37.49,1011.66,80.91
,,1003.93,
33.2,73.88,1005.67,48.48
,40.22,,92.16
14.22,,1011.24,88.49
,,1017.81,
19.02,,,58.29
26.88,79.74,,93.7
14.19,43.71,1024.38,83.03
,50.88,,100.12
23.17,62.39,,89.42
,,,86.64
,52.05,,68.2
,39.39,1014.16,80.22
22.72,,,
,69.51,1009.36,66.82
,39.39,1014.01,82.12
6.52,39.85,1012.55,86.36
29.25,,,61.15
,70.4,1007.11,86.03
25.75,,1014.75,
28.31,71.85,1009.0,
,70.32,1009.38,82.83
28.73,68.24,,
34.62,69.05,1000.68,38.35
23.57,70.04,1011.06,82.79
,,1017.47,81.95
,39.33,1010.85,
24.31,44.05,1006.16,73.3
9.53,,1018.43,75.33
26.99,,1011.45,58.48
17.98,53.29,1018.29,
29.38,74.9,1003.25,72.19
,38.62,1018.71,83.8
,58.9,,56.18
10.26,43.14,1019.68,
20.57,,,
25.3,58.46,1015.91,69.71
24.56,,1006.81,89.59
,,1018.05,58.88
11.54,,1014.78,87.05
6.86,41.17,1020.12,79.14
,41.58,,74.32
,41.48,1016.28,
,,,89.45
26.72,,1010.35,63.31
,,1013.13,63.56
,41.35,1004.82,
15.39,42.28,,
12.83,,1012.84,
,38.91,1013.04,73.51
30.27,70.32,1007.93,
,75.33,,
10.59,41.26,1008.1,98.27
23.24,,1012.21,
14.8,58.2,1018.29,85.11
25.2,,1013.0,
32.53,77.95,,58.1
23.36,,1016.18,68.18
23.48,70.79,1006.7,88.57
29.04,76.09,,
23.39,64.63,,58.22
27.44,59.74,1010.99,
10.03,42.02,998.6,99.9
4.0,39.9,,97.21
24.96,74.99,,80.52
,,1020.03,76.47
,,1021.89,63.32
,70.98,1007.51,
,69.51,1011.8,
29.24,69.05,1003.12,43.18
7.64,41.17,1020.01,75.14
24.14,,1007.33,73.27
28.87,,1008.74,82.61
17.3,,,
18.87,44.06,1013.42,68.78
29.13,62.26,1010.51,52.94
18.26,,1004.1,97.39
13.03,42.86,1014.39,86.25
12.47,45.01,1017.8,95.25
15.52,42.86,,83.48
29.86,69.34,1009.61,61.27
25.96,63.78,,
8.04,41.92,1029.7,92.21
,,,52.86
,72.43,1007.99,
27.46,68.08,1013.06,
25.51,73.56,1006.59,96.63
14.42,,,59.17
,67.83,1009.32,61.46
14.51,41.79,1009.72,80.62
,,1015.11,76.38
24.14,69.23,1012.4,73.26
21.24,60.84,1017.99,82.22
,35.19,1018.87,97.07
17.4,44.9,,77.11
26.68,,,
20.5,,,70.81
,64.15,,68.19
22.69,,1012.47,80.9
,67.07,,41.39
21.43,63.47,1011.95,94.47
14.86,,1018.3,49.46
,44.9,1020.5,71.1
,44.03,1012.45,81.67
24.19,46.21,1010.79,62.04
8.89,41.54,1019.27,82.87
,,,
11.01,40.05,1015.46,89.22
29.9,74.99,1002.28,59.76
16.87,52.05,1012.7,
30.97,67.9,,55.6
,,1007.95,43.57
,65.46,1013.96,87.56
,,1016.37,67.16
31.01,,,46.16
,63.9,1013.62,51.43
17.44,,1018.05,68.35
14.2,45.51,,
18.43,56.03,1020.41,
,61.86,,92.69
,39.82,1013.23,
,60.27,,84.12
,73.67,1005.63,57.05
30.48,70.04,1010.73,53.7
,37.2,,68.09
14.17,43.13,1014.94,48.62
13.98,44.58,,77.59
23.44,62.52,1016.46,
20.54,,1012.23,
11.44,,1014.88,63.88
,37.64,1014.37,89.82
12.58,,1018.08,
12.8,41.16,1022.43,86.19
10.57,37.73,1024.36,
24.14,,1012.28,89.08
26.76,71.94,,64.62
,67.07,1004.9,84.09
,41.46,,87.07
6.16,,,59.68
10.05,41.58,,95.19
26.02,74.78,1010.04,72.78
27.2,,1011.99,56.74
,40.89,,92.0
,40.8,,81.27
12.07,43.71,1025.53,85.62
32.81,77.17,1009.17,53.13
26.91,74.99,,78.98
,37.5,1009.42,95.86
34.29,,1009.58,32.25
22.16,64.63,1020.81,68.47
28.32,71.64,,72.71
15.62,41.76,1023.82,66.17
24.76,63.07,1012.73,
,41.46,1020.84,89.03
27.99,,1008.47,59.63
22.22,48.98,1015.87,53.18
,42.03,1017.51,84.94
24.78,50.78,1008.81,62.97
15.74,,1024.7,78.38
27.24,77.17,,
24.66,,,56.39
16.81,42.42,1008.95,74.25
33.76,68.51,1011.33,38.35
,,1010.38,85.25
25.97,70.32,,
15.29,41.1,1005.75,85.53
,66.25,1009.1,90.28
3.51,35.47,1017.53,86.56
20.83,,,91.92
19.2,59.21,,
,,,
28.28,61.86,1012.07,
13.39,49.83,,
,68.61,1010.27,
23.07,50.05,1006.9,86.98
,,1008.57,69.25
,48.98,1016.1,63.89
15.48,41.66,1009.55,
32.21,,,47.56
,70.47,1009.28,
25.33,71.32,,
21.24,63.47,1011.86,97.02
14.57,,1015.1,
25.27,63.91,1009.82,75.48
,,1004.27,72.25
,52.9,1018.35,
28.6,61.86,,
23.79,58.2,1016.77,55.88
,39.61,1018.69,
14.64,39.58,1011.46,
6.65,40.77,1021.79,
9.12,,1020.58,
,73.17,1011.65,86.45
,58.79,1009.87,71.97
,,,86.44
,58.41,1013.77,99.89
,72.39,998.93,
11.79,,1013.16,89.17
27.18,,1012.57,64.18
19.75,54.2,,83.5
,70.04,1011.2,
21.93,58.96,,58.58
8.66,40.11,1032.86,75.31
23.33,,1017.93,66.37
20.29,,1008.94,
,53.53,1004.98,53.53
25.21,69.48,1010.99,75.27
5.51,,1026.3,
16.0,,1016.37,77.63
5.79,38.68,1017.19,70.46
17.77,56.53,1019.57,
9.52,39.61,1021.18,73.78
,,1012.36,
,50.16,1004.78,
20.86,67.25,1017.45,81.45
13.44,,1014.54,77.97
,41.16,1020.88,
,45.01,1017.97,95.82
21.83,63.13,1013.4,
25.22,69.88,1007.17,80.26
22.5,45.38,1014.11,65.08
21.03,69.05,,
26.27,62.91,1011.97,48.06
20.99,50.12,,95.97
,56.65,1020.2,81.59
10.12,,,91.67
,61.02,,71.22
13.08,39.82,1012.27,85.21
24.28,,1009.94,
32.92,69.05,1000.74,39.61
23.68,68.12,,
7.81,,1011.42,
,,,61.26
14.5,40.66,1016.81,82.93
,40.79,,
11.69,39.22,1017.05,
14.58,,1030.42,61.96
9.33,36.3,,79.23
14.93,,1007.25,72.35
6.37,41.03,1022.23,
6.16,38.5,1012.83,93.68
12.45,,1017.84,
,56.53,1020.2,
,,,82.54
14.13,43.41,,
21.12,49.15,1021.29,52.9
13.63,43.5,,84.32
,41.67,,64.23
,,1016.53,
19.96,56.03,1020.59,64.95
15.22,,1013.18,67.17
,41.48,,
18.04,44.85,,48.4
27.81,,1016.11,48.48
26.1,58.9,1004.18,71.63
,71.58,1010.68,68.99
,44.6,1014.91,36.27
,50.78,1008.85,92.97
,,1022.49,
29.1,50.05,,51.53
18.71,39.39,1014.09,
,68.27,1006.96,43.51
,41.31,1002.48,88.8
24.88,71.94,1006.85,87.32
,49.78,,100.09
,41.49,1020.02,86.47
21.14,58.98,1009.05,
,42.74,,70.67
,,,85.85
,68.14,1004.96,58.15
,42.34,1022.69,92.78
21.18,,1011.02,78.19
13.84,,1007.58,63.62
,41.31,,
14.22,,1009.2,81.32
13.09,43.02,1013.17,46.73
,40.07,1014.22,
28.57,,1012.02,
,58.49,1010.85,78.9
34.3,74.67,1015.98,
,,1017.34,
19.41,46.63,1013.23,86.28
30.5,,1017.55,38.2
20.68,63.86,1015.73,
,,1008.6,
12.72,,1007.6,71.8
24.44,73.5,1011.49,87.39
,34.03,1018.98,78.67
13.92,41.16,,83.89
18.85,67.32,,82.37
,,1008.15,75.41
14.1,41.04,1026.11,74.25
30.22,70.32,1011.63,65.97
22.45,59.87,1018.92,
10.82,37.5,,96.62
,67.79,,89.72
22.33,70.79,1006.02,93.35
,,1017.01,84.39
25.9,47.45,1007.8,55.96
13.56,43.67,1011.34,
11.03,,1013.16,83.85
20.47,63.07,1012.79,88.67
26.37,,,83.51
18.95,42.23,1013.01,
,43.72,1010.91,
22.73,43.79,1015.61,42.66
24.4,60.37,,82.43
28.28,69.48,1008.56,
,67.32,1013.77,
25.09,65.38,,54.28
13.32,38.73,1005.37,
34.1,73.03,1014.01,
21.11,65.94,1009.83,
,68.14,1003.34,
25.77,62.96,1019.86,
,63.31,1012.64,
8.28,40.77,1011.55,89.79
,64.84,1009.22,56.04
8.09,38.5,,
17.37,,,58.4
29.12,73.06,1009.98,80.21
5.82,41.38,1021.06,86.91
,70.02,,65.93
,58.59,1014.03,
,50.16,1010.33,94.37
13.82,44.84,,95.24
8.61,,,74.35
21.28,70.32,,90.12
21.47,65.61,,76.22
,72.29,1007.94,84.45
31.09,,,
23.75,60.29,1017.36,64.04
,68.24,1006.58,31.9
17.51,41.85,1016.25,
17.22,36.71,1013.77,
9.22,,1021.83,85.43
,66.25,1009.42,88.17
25.26,61.08,,
12.34,40.1,,92.26
6.75,39.9,,87.42
28.29,47.93,,53.23
11.09,40.43,1025.47,
,,1026.96,
7.71,36.25,1027.92,89.84
11.8,41.2,1017.18,82.71
25.76,57.32,,
,,1014.29,50.9
,51.43,,
19.64,48.06,,
29.45,69.13,1009.3,52.97
18.24,58.46,,
11.23,43.67,1012.57,72.1
23.15,,1011.07,
26.49,,,78.13
16.64,,,78.76
28.51,,1010.58,54.68
16.64,53.82,1015.13,68.24
7.32,41.26,1010.11,95.18
